tenure_months,monthly_spend,orders_per_month,support_tickets,uses_discounts,app_sessions,churn
29,2112.55,3,2,1,13,0
25,584.15,1,0,0,15,0
22,1419.93,5,0,1,10,0
51,2696.77,4,3,0,13,0
33,300.98,4,1,0,11,0
34,1480.55,2,1,1,10,1
47,2049.49,5,0,0,15,1
26,2685.59,4,2,0,11,0
8,1862.6,2,2,0,12,0
61,2508.56,2,0,0,12,0
4,823.53,3,1,0,11,0
41,1187.87,2,2,1,9,0
19,2837.97,2,0,0,11,0
16,2680.73,2,1,0,9,0
3,1762.27,1,0,1,16,0
64,1531.37,3,1,1,9,0
31,1462.99,2,2,0,18,0
25,364.61,1,1,1,15,0
53,2698.66,1,1,1,14,0
3,2490.82,4,3,1,10,1
41,1477.5,3,0,1,8,0
36,982.43,2,2,0,8,0
40,1160.18,1,0,0,3,0
9,544.85,3,1,0,9,1
68,2221.01,6,1,0,10,0
17,1758.68,6,0,1,10,0
49,855.49,3,2,0,20,0
54,1944.42,3,0,1,13,1
25,2941.84,1,2,0,7,0
10,542.71,2,0,1,13,0
22,1483.76,2,1,0,10,0
58,1583.64,1,1,1,7,0
65,667.03,9,1,0,8,0
67,1688.42,5,1,0,14,0
17,1896.74,2,0,0,12,0
44,640.56,1,1,1,10,0
11,633.23,2,0,0,12,0
51,2597.78,3,3,0,10,0
30,1071.88,5,3,0,10,0
51,1964.93,5,1,0,12,0
49,1954.96,2,1,1,12,0
71,2549.68,3,2,0,14,0
35,2271.7,2,2,1,11,0
25,2553.61,3,1,1,14,0
38,1950.6,2,0,1,14,0
12,1458.48,7,1,1,9,0
8,1301.99,7,0,1,13,1
37,1261.28,5,0,1,9,0
59,1371.5,5,0,1,14,0
38,562.07,4,2,1,12,0
56,1387.08,4,2,0,9,0
13,1290.45,3,1,1,10,0
32,296.8,4,2,0,14,0
44,970.37,3,3,1,9,0
25,2305.34,2,1,0,13,0
2,1818.25,3,1,1,10,0
6,2457.27,3,4,0,14,1
66,1719.53,3,2,0,13,0
43,2591.43,4,2,0,16,0
19,2428.99,0,1,1,14,0
19,475.2,3,0,1,11,0
3,2935.62,2,0,1,15,1
68,241.29,3,1,1,9,0
8,1871.15,4,1,0,9,0
54,2419.03,0,0,0,13,0
18,1129.3,2,1,0,12,0
24,1876.0,7,2,0,7,0
20,1213.94,1,2,0,19,1
59,369.72,2,1,1,16,0
3,223.69,3,1,0,11,0
26,465.61,1,3,0,11,0
20,475.55,2,0,1,12,0
20,1910.49,4,2,0,15,0
14,1672.42,2,1,1,11,0
65,1475.3,2,3,0,10,0
27,2137.38,2,1,1,13,0
30,247.11,1,0,0,9,0
28,958.75,5,0,1,12,0
70,2376.7,3,0,1,11,0
25,2747.94,3,0,1,9,0
25,1427.34,3,1,1,9,0
24,428.16,4,0,1,14,0
24,2436.44,6,2,0,13,0
7,2678.48,3,5,1,13,0
43,1358.25,1,1,0,12,1
2,881.39,3,0,0,12,0
17,323.12,5,2,1,11,1
15,1855.03,1,0,0,14,0
21,2747.63,4,3,1,14,0
54,2098.09,4,0,0,6,0
43,1088.3,4,0,0,12,0
71,2000.09,1,2,1,11,0
25,2529.79,3,1,1,12,0
66,1532.32,3,0,0,18,0
4,2495.3,2,1,0,9,1
36,1297.35,3,2,1,10,0
57,1175.82,7,1,0,9,0
38,1832.37,3,1,1,11,0
67,1501.12,2,0,0,10,0
23,2935.91,1,0,1,11,0
3,1645.89,5,0,0,12,0
55,1278.48,4,3,0,5,0
5,1305.81,3,2,1,9,0
55,1734.23,4,2,1,10,1
53,1193.75,2,1,0,9,0
60,2224.14,1,0,1,17,0
35,1265.86,2,2,0,14,0
64,1275.6,2,0,1,13,0
13,1927.53,2,0,0,10,1
31,370.37,1,1,1,15,0
9,2034.99,2,0,0,10,1
55,1613.92,3,1,0,12,0
51,1468.47,2,0,0,13,0
58,2213.91,0,0,1,11,0
55,2323.12,2,0,1,12,0
22,2569.53,4,1,0,13,0
5,1249.45,4,2,0,13,0
66,1115.71,2,0,0,15,0
35,2200.16,7,0,0,10,0
7,1829.05,1,5,0,11,0
66,1969.04,3,0,0,10,0
71,1755.46,0,3,0,15,1
32,2363.54,3,3,1,13,1
55,732.11,2,1,0,10,0
3,1755.99,3,3,0,10,1
7,642.69,4,1,0,8,1
20,1340.31,2,4,1,7,1
47,2059.18,3,1,0,8,1
10,1580.6,2,0,0,16,0
3,1262.86,2,0,0,7,0
48,2677.92,2,1,0,16,0
55,2363.91,4,1,1,19,0
53,1673.61,5,0,1,12,0
57,2860.15,4,0,1,7,0
58,1388.22,5,0,0,10,0
43,2406.6,2,0,1,15,0
37,670.22,4,2,1,11,0
61,1000.22,1,3,1,18,0
25,1146.64,2,1,1,12,0
7,496.3,4,0,1,12,0
54,1605.05,3,0,0,11,0
20,738.33,7,3,0,12,0
70,1975.72,0,1,1,6,0
30,732.26,4,2,1,9,0
61,545.82,1,1,1,16,0
4,2913.44,4,3,0,15,1
47,2043.07,2,3,1,12,0
32,2822.06,3,2,0,10,0
33,1571.69,1,1,0,11,0
19,293.53,3,0,1,12,0
69,1808.24,2,1,1,12,0
28,1763.32,1,0,0,8,0
61,241.93,0,2,0,11,0
31,2611.48,1,0,0,16,0
4,1935.92,3,0,0,8,0
63,2285.14,1,0,1,10,0
14,1582.98,2,3,1,11,0
20,1931.53,0,3,1,13,1
62,920.92,8,3,1,9,0
64,2926.52,1,2,0,16,0
66,1322.02,1,1,1,14,0
31,654.51,1,2,1,11,0
54,356.56,2,2,1,12,0
24,1981.28,5,1,1,8,0
53,2953.46,2,1,0,15,0
36,2708.22,2,0,1,16,1
4,2165.89,3,1,0,9,0
30,2973.67,4,3,0,14,0
34,2223.92,5,0,1,11,0
19,1149.9,5,1,1,19,0
27,1883.41,4,0,0,7,0
36,423.35,0,1,1,11,0
4,820.71,3,1,1,12,0
11,1369.11,1,0,1,9,0
55,765.09,2,1,0,19,0
25,2869.8,7,5,0,4,1
44,2987.67,4,1,0,19,0
41,1238.62,2,1,1,16,0
40,2185.84,3,3,1,7,0
30,1341.76,6,1,0,12,0
35,590.63,3,1,0,16,0
59,1143.4,1,0,1,15,0
69,853.44,2,2,1,7,0
19,1118.62,4,0,1,13,0
48,802.06,1,3,0,13,0
69,514.57,2,0,1,11,0
1,808.8,2,3,0,6,0
56,2736.12,5,1,0,12,0
36,438.62,0,1,1,13,0
69,1109.32,3,2,0,7,0
42,1679.66,3,1,0,14,0
60,1192.64,3,3,1,14,0
12,1649.3,2,0,1,10,0
11,321.58,2,2,1,12,0
66,2015.99,3,0,1,17,0
38,1777.74,3,0,1,9,0
40,2106.71,0,2,1,10,0
13,1788.32,4,0,0,9,0
17,1426.13,3,1,0,12,0
59,1180.4,0,0,0,15,0
22,834.02,3,1,1,12,0
42,1600.19,4,0,0,17,0
23,272.95,2,0,1,20,0
19,1119.07,5,0,1,7,0
12,2098.04,4,0,0,19,0
67,504.41,3,0,0,11,0
67,376.1,1,0,1,13,0
9,2026.1,5,2,0,13,1
26,1313.77,3,1,0,11,0
41,2445.11,6,1,0,12,0
28,2824.47,5,0,0,14,0
52,2879.71,3,1,1,11,0
19,1391.66,3,0,0,4,0
5,940.12,3,1,1,10,0
24,1904.12,1,0,0,12,0
43,1958.94,0,0,0,5,0
13,1942.57,4,1,1,10,0
58,1100.98,5,0,1,10,0
1,378.5,1,1,0,8,0
5,788.01,2,1,1,17,0
37,632.37,2,0,1,8,0
37,546.92,3,3,0,11,0
21,2793.59,0,2,1,14,0
19,238.77,3,3,0,9,0
5,1885.2,3,5,1,11,1
48,2852.93,0,3,0,14,0
27,1208.15,4,2,0,11,0
9,1675.87,2,3,1,12,0
29,2148.19,3,1,0,17,0
67,1088.08,2,3,0,10,0
19,1537.43,3,1,0,12,0
64,2487.89,3,2,1,9,1
19,2287.0,0,2,0,8,1
14,2463.66,3,3,1,16,0
19,2964.55,3,2,0,14,0
23,1236.92,5,0,1,13,0
9,2291.86,4,0,1,17,0
42,1887.8,3,1,1,14,0
24,2066.49,4,0,0,19,0
51,2271.65,4,1,0,11,0
35,2299.25,6,0,1,9,0
32,2680.09,0,0,1,11,1
34,1178.1,0,0,0,14,0
12,2029.75,2,0,0,9,0
51,984.81,3,1,0,17,0
8,1864.79,8,1,0,11,0
52,2303.29,6,3,0,15,0
71,2414.8,2,1,1,3,0
55,1376.35,4,1,1,12,0
33,1624.42,6,1,0,21,0
23,1134.78,1,2,0,11,0
62,673.3,2,2,1,9,0
19,929.45,2,0,1,6,0
35,2753.98,4,1,1,15,0
55,1065.11,4,1,1,14,0
66,2929.33,2,2,1,4,0
66,876.14,2,3,0,11,0
7,2224.6,3,2,1,8,0
64,1806.93,4,1,1,20,0
9,2151.24,7,2,1,8,0
42,2003.08,5,1,1,11,0
67,2178.9,2,1,0,12,0
47,2735.53,4,2,1,9,0
68,1777.71,2,2,1,15,0
25,389.98,4,2,1,15,0
23,958.31,2,2,0,14,0
24,2183.01,2,1,1,8,0
26,1583.41,6,0,0,10,0
49,1735.95,1,1,1,13,0
33,1870.43,1,2,0,10,1
53,1271.36,3,0,0,9,0
30,2366.91,2,1,0,18,0
22,2225.9,2,1,1,15,0
14,2200.04,6,1,0,14,1
40,2202.87,3,1,1,17,0
64,2693.0,4,2,1,10,0
61,1867.1,5,4,1,13,0
18,2907.8,9,3,1,11,1
34,533.74,4,1,1,12,0
51,1969.49,2,1,1,9,0
44,2207.39,2,0,0,15,0
5,1536.22,2,0,1,6,1
42,1006.98,4,3,1,15,1
3,1740.1,1,0,1,11,0
9,1221.29,1,0,1,14,0
47,2745.55,2,0,1,12,0
8,1199.02,4,1,1,11,0
25,691.98,1,0,1,13,0
42,1813.89,0,0,0,15,0
47,1308.78,2,1,0,15,0
32,468.51,3,1,0,7,0
7,1781.56,3,0,0,19,0
57,1705.97,1,0,1,8,0
68,684.95,3,2,0,20,0
64,1873.39,4,3,1,10,0
54,1788.61,2,2,0,7,0
29,2366.12,1,1,1,10,0
63,1212.4,2,1,1,19,0
35,896.53,1,1,0,11,0
10,2863.42,0,1,1,11,1
61,1771.41,2,2,1,14,0
23,275.99,5,0,1,14,0
67,2497.99,0,1,0,17,0
27,750.92,0,0,0,9,0
62,2400.9,3,0,1,9,0
39,2174.45,5,0,1,13,0
34,2912.68,6,0,0,15,0
22,2903.62,2,1,0,17,0
60,968.35,3,1,1,16,0
5,2346.06,2,3,0,11,0
34,1087.19,1,1,1,8,0
27,1961.75,2,1,1,15,0
39,1873.69,1,1,0,16,0
19,352.72,1,4,0,10,0
48,214.51,0,1,1,15,0
28,361.74,3,1,1,8,0
14,558.24,3,1,1,11,0
14,921.43,2,0,0,11,0
50,2739.47,1,0,1,11,0
19,1652.17,2,1,1,13,0
22,2431.3,1,1,1,9,0
45,2547.27,2,3,1,13,0
24,2257.84,4,1,1,10,0
28,1295.88,1,2,1,13,1
18,2618.81,2,1,1,10,0
25,2277.74,2,3,1,12,1
50,2280.82,2,1,0,13,0
38,2724.41,2,2,1,15,0
71,1876.26,3,1,1,9,0
55,1680.01,5,1,1,14,0
2,2692.46,3,0,1,11,0
27,1472.49,4,2,1,14,0
21,2472.4,2,0,1,13,0
42,350.77,3,0,1,8,0
19,203.61,2,3,0,11,0
69,1679.22,7,0,0,14,0
22,406.11,8,0,0,15,0
38,2934.32,1,1,1,8,0
9,215.4,2,1,1,14,0
65,2210.82,1,3,0,10,0
65,881.48,2,2,0,15,0
57,2909.15,3,0,0,9,0
25,1268.32,5,0,0,16,0
5,276.39,3,3,1,16,0
51,275.42,4,0,0,16,0
31,1749.45,4,1,1,20,0
71,2962.79,3,0,0,10,0
50,2943.37,3,0,1,10,0
39,1144.36,8,3,0,10,0
71,1551.57,2,3,1,10,0
57,481.28,5,0,1,17,0
33,1662.1,2,0,0,17,0
2,1879.16,3,1,1,6,1
7,902.97,6,1,1,15,0
32,1913.92,4,4,0,9,1
40,2719.14,3,0,1,10,0
3,202.67,2,2,1,13,0
9,841.01,1,2,0,13,0
51,787.77,0,2,1,8,0
54,546.88,3,1,1,17,0
3,665.08,3,2,1,8,0
37,1952.56,2,3,0,12,0
6,487.54,6,0,1,7,0
52,2267.89,4,1,1,4,0
60,2683.66,2,0,1,5,0
62,2794.45,4,0,0,10,0
43,2048.49,0,1,1,10,0
45,752.71,1,1,0,16,0
66,438.83,2,0,0,14,0
44,849.67,5,1,1,13,0
32,2893.48,3,0,1,11,0
54,2894.57,2,0,0,10,0
42,1269.37,0,0,0,10,0
60,1112.22,2,1,0,12,0
38,1628.03,3,1,0,13,1
62,1016.73,4,1,0,15,0
4,2943.05,2,3,1,11,1
3,819.42,7,0,1,11,0
8,1233.6,3,1,1,14,0
40,1402.24,1,2,0,13,0
51,550.18,5,4,1,13,0
16,1271.91,5,2,1,9,0
12,2598.85,7,3,1,14,0
62,593.01,2,1,0,16,0
54,1835.26,0,2,0,7,0
47,1338.58,3,2,1,9,0
35,677.5,2,1,1,11,0
30,234.54,5,2,1,9,0
2,965.36,1,1,1,8,0
14,373.12,6,0,1,12,0
64,1254.95,5,2,0,12,0
25,2468.59,5,1,0,15,0
51,2215.12,4,1,0,14,0
50,2852.67,4,0,0,11,0
22,1395.64,1,0,0,15,0
15,2181.84,2,2,1,11,1
50,2062.96,5,0,0,8,0
7,807.73,4,1,0,11,0
36,1050.03,3,1,0,17,0
64,1683.52,3,2,0,9,0
51,2430.64,2,1,1,18,0
55,1493.08,4,0,1,19,0
6,837.68,3,2,0,15,0
15,2981.7,6,1,0,13,0
20,523.62,2,1,1,14,0
21,2876.49,4,0,0,16,0
14,2465.33,1,1,0,12,0
70,2548.9,5,1,0,7,1
12,2425.77,1,2,1,7,1
51,782.88,3,2,0,9,0
42,1971.23,4,0,0,14,0
44,2318.9,2,1,1,18,0
16,2287.92,2,0,0,16,1
22,960.38,4,2,0,6,0
44,707.13,5,1,1,11,0
22,1118.74,2,3,0,11,0
50,1543.56,2,0,0,4,0
3,1806.59,4,1,0,19,0
6,2543.46,4,0,1,8,0
52,2353.3,1,0,0,9,0
44,2093.22,6,3,0,21,0
4,937.77,3,2,1,9,0
64,1540.87,2,2,0,12,0
1,1139.22,9,2,1,12,0
68,857.8,5,3,0,15,0
52,228.69,4,4,1,8,0
71,1150.49,1,2,0,13,0
68,917.13,2,1,1,13,0
23,1801.33,4,3,0,13,0
54,374.44,5,4,0,12,0
15,957.45,5,1,1,15,0
34,325.35,3,1,0,21,0
18,1995.97,0,1,1,9,0
35,1790.93,1,2,1,16,0
62,1144.94,2,0,0,10,0
31,612.54,1,1,1,11,0
7,2882.18,4,3,0,12,0
24,1836.3,0,2,0,11,1
56,2101.52,2,1,1,8,0
38,1687.78,2,1,1,12,0
40,2458.29,4,1,1,5,0
31,2709.86,4,2,1,12,0
21,1271.59,2,0,1,15,0
43,2132.07,0,1,1,16,1
45,843.68,4,3,0,12,1
64,2025.19,3,1,1,7,0
44,1317.64,3,1,0,11,0
71,218.99,3,1,1,14,0
59,2875.48,3,3,1,9,0
6,2631.64,2,3,0,12,0
28,1014.34,3,1,1,12,0
28,2993.72,2,1,0,17,0
1,1087.96,2,0,0,9,1
13,1484.76,2,0,1,14,0
55,2583.53,4,1,0,6,0
26,1052.87,1,1,1,11,0
11,1461.51,0,3,0,9,0
21,2063.64,3,0,1,12,0
20,565.31,3,0,0,10,0
13,1382.58,2,1,0,24,0
8,1066.35,3,2,1,9,0
55,2094.97,5,3,0,8,0
59,580.71,4,0,1,14,0
36,851.65,1,1,1,9,0
44,2191.85,4,2,1,9,0
66,637.43,2,0,0,11,1
60,1381.65,3,0,0,16,0
3,2196.07,0,1,1,20,0
68,2343.31,2,2,0,13,0
5,465.67,1,1,0,8,0
2,2585.59,3,1,0,13,0
29,2227.12,3,0,1,11,0
53,1150.02,3,0,0,15,0
6,2338.65,2,3,0,14,0
21,2239.24,5,2,0,10,0
19,1882.5,7,1,1,12,0
29,1763.75,5,2,0,12,0
71,2257.17,2,1,0,8,0
24,2997.93,2,2,0,16,0
15,1819.95,5,0,1,9,0
9,2464.41,5,2,0,16,0
15,2283.97,3,1,0,14,0
10,2596.26,4,0,0,9,0
41,2872.67,4,3,1,15,0
30,740.63,3,1,1,21,0
36,663.29,3,0,1,8,0
60,1841.79,3,1,0,8,0
42,1458.03,2,0,0,14,0
12,1798.02,2,1,0,9,0
27,2434.52,4,1,0,13,0
23,2808.8,4,1,1,13,0
59,1368.76,4,1,1,9,0
22,2210.21,2,2,1,13,0
10,751.04,1,1,1,12,0
53,1696.75,3,2,1,7,0
31,261.05,1,2,0,10,0
7,1610.5,5,0,1,15,0
49,1726.94,5,0,0,15,0
15,2259.25,6,3,0,13,1
62,2018.56,2,1,1,8,0
60,1203.51,1,1,0,14,0
27,216.05,3,0,1,16,0
40,523.36,3,2,1,11,0
41,2924.57,2,1,1,10,0
47,2782.53,5,2,1,7,0
5,1110.26,0,1,0,10,0
24,924.79,1,0,0,10,1
13,1421.97,0,2,0,15,1
50,2131.83,3,0,1,14,0
5,1199.12,4,0,0,12,0
37,388.42,1,1,1,12,0
52,1327.83,4,0,0,10,0
68,929.65,3,3,0,10,0
21,1109.8,2,0,1,8,0
1,656.28,1,2,1,14,0
52,2044.75,7,0,0,9,0
1,1674.57,6,2,0,19,0
5,958.42,4,1,0,11,0
71,1750.81,1,0,1,8,0
62,1579.58,1,2,0,14,0
51,2428.73,2,0,0,13,0
60,2876.76,4,0,0,10,0
6,565.88,3,4,1,9,1
7,2674.96,3,4,1,12,1
22,2173.43,0,0,1,12,0
2,2139.15,2,0,1,8,1
64,1248.04,5,0,0,8,0
4,1162.94,4,0,1,14,0
39,215.79,11,1,1,16,0
61,2950.17,7,0,0,7,0
53,1898.22,6,1,0,4,0
17,1326.52,4,0,1,13,0
34,1722.55,4,0,0,15,0
39,313.48,3,2,1,17,0
55,686.22,4,0,1,10,0
31,1945.41,6,2,1,9,0
21,1639.93,0,1,1,7,0
57,2403.81,2,0,0,13,0
63,2044.48,3,1,0,6,0
35,1884.02,4,1,0,11,0
2,2482.74,4,0,0,14,0
36,391.14,3,2,1,15,0
64,2134.48,4,3,1,8,0
71,2203.65,5,3,1,14,0
29,970.46,3,0,1,17,0
11,747.82,5,3,0,12,0
41,798.79,5,1,1,4,0
59,754.79,0,3,1,9,0
68,1666.59,3,1,1,13,0
4,579.75,0,2,1,9,0
21,2046.0,5,1,1,14,0
34,494.22,6,2,1,11,0
7,275.29,7,2,0,7,0
63,1094.01,3,0,0,13,0
8,737.21,5,0,1,9,0
48,2968.25,2,1,1,9,1
66,1048.39,2,1,0,14,0
49,821.78,4,6,1,10,0
55,750.96,2,2,0,16,0
19,1246.79,6,1,0,11,0
59,1896.38,2,0,1,13,0
30,2389.45,4,2,1,13,0
5,1220.81,3,0,1,8,0
27,1952.72,6,1,0,14,0
25,1549.77,2,2,0,9,0
38,2570.19,1,0,0,4,0
19,1793.32,3,0,1,11,0
33,1011.7,1,1,1,7,0
31,2170.04,3,3,1,11,0
24,2496.18,5,1,0,13,0
50,1503.23,0,2,0,12,0
22,2964.15,3,1,0,13,0
55,2661.47,3,1,0,14,0
18,751.47,5,1,1,15,0
62,2402.92,5,1,0,17,0
26,1882.66,0,3,1,13,0
3,1697.47,4,2,0,13,0
11,1639.03,2,1,1,8,0
58,2589.55,2,3,0,10,0
62,1910.44,8,3,0,13,0
16,1705.58,1,0,0,14,0
43,336.81,1,2,1,12,0
41,1455.25,2,0,0,11,0
10,2742.52,4,1,0,11,0
33,2192.86,5,0,0,18,0
50,342.67,3,1,0,9,0
69,2675.18,3,1,0,13,0
61,2514.67,3,0,0,11,0
7,1730.72,6,1,1,9,0
17,262.74,3,1,1,10,0
32,1774.8,2,3,0,19,0
11,352.85,5,2,1,10,0
41,1097.06,1,0,0,8,0
1,1960.95,4,1,0,13,0
9,2756.16,3,1,0,16,0
4,1201.83,4,0,1,9,0
21,2608.07,5,3,1,12,0
55,2771.41,3,1,1,8,0
13,258.92,2,2,1,17,0
71,870.4,6,3,0,12,0
20,2187.61,4,2,0,10,0
4,2319.16,1,2,1,12,1
24,1298.77,3,0,1,11,0
54,2038.91,2,3,1,8,0
8,1914.04,4,1,0,10,0
6,2271.37,4,0,1,15,1
61,2212.24,4,1,1,13,0
43,440.44,2,3,0,10,0
25,643.1,3,1,1,17,0
54,571.64,2,1,1,11,0
60,2810.94,4,2,1,11,0
26,2757.92,4,1,0,13,0
40,2432.75,5,1,1,10,0
1,526.81,4,2,1,7,0
22,1807.96,2,3,1,8,0
43,724.25,3,1,0,9,1
14,1231.48,1,0,0,16,1
71,947.86,3,1,0,13,0
69,2521.01,2,2,0,13,0
19,604.46,1,0,1,16,0
29,2009.3,4,1,0,11,0
14,2954.91,3,1,0,9,1
36,2123.75,3,0,1,15,0
9,421.85,0,1,1,8,0
28,2741.98,2,0,1,16,0
40,2000.62,3,0,1,18,0
44,1477.67,2,2,1,14,0
43,2047.14,0,0,0,13,0
16,2661.32,3,1,1,16,0
57,1535.96,2,0,1,13,0
50,1687.7,4,0,0,12,0
54,1466.85,4,2,0,12,0
34,403.26,1,2,0,13,0
64,2403.8,0,3,1,10,0
28,553.95,1,1,0,9,0
58,1304.8,3,0,0,13,0
15,1283.1,4,0,1,10,0
18,984.11,3,0,0,15,0
38,1327.02,2,0,0,9,0
40,1930.43,2,1,1,13,0
53,1071.88,2,1,0,12,0
22,683.03,8,1,1,11,0
62,2634.23,3,0,1,17,0
24,2918.33,5,1,0,13,0
38,1484.03,2,1,1,11,0
67,1115.66,1,2,0,9,0
39,332.95,4,1,0,10,0
49,303.18,4,2,1,12,0
65,1300.07,5,2,1,9,0
70,2804.68,4,3,0,13,0
36,2245.98,1,2,1,10,1
30,1177.95,4,1,1,10,0
14,2910.53,5,1,0,11,0
39,1400.52,1,1,0,10,0
66,975.02,5,0,1,10,0
35,1393.79,2,0,0,15,0
25,792.32,0,0,1,8,0
8,2679.79,5,1,0,15,0
28,1211.29,2,0,1,16,0
17,2042.31,3,2,0,10,0
70,1289.33,2,0,1,11,0
38,2724.85,4,2,1,17,0
10,1998.67,4,1,1,15,0
5,1567.11,6,1,1,13,0
61,570.0,4,2,0,13,0
67,2725.37,2,1,0,3,0
55,1731.09,5,1,0,10,0
9,998.15,5,1,0,13,0
7,2658.2,1,2,1,8,1
15,352.43,3,3,0,13,0
54,1079.42,5,0,0,11,0
55,1703.12,5,1,1,13,0
60,1151.48,4,1,1,12,0
7,1534.86,1,1,1,9,0
11,940.09,4,2,1,11,1
64,564.23,2,1,0,11,0
66,303.19,6,2,0,14,0
52,641.41,7,1,1,10,0
8,2868.25,6,0,1,8,0
5,1811.13,3,4,1,7,0
4,1569.09,4,0,1,15,0
50,1276.11,4,0,1,13,0
61,2183.58,4,0,0,10,0
45,595.53,1,0,1,14,0
19,973.16,0,2,1,9,0
54,2036.53,7,1,0,13,0
5,1541.38,3,1,0,11,1
59,2356.26,5,2,0,10,0
64,2711.91,4,2,1,9,0
52,2505.44,2,0,1,18,0
63,715.78,3,0,1,10,0
42,456.12,0,3,0,12,0
34,674.43,5,1,0,14,0
23,2393.89,5,0,0,14,1
66,2758.73,3,1,1,19,0
50,2791.26,2,0,1,18,0
14,1035.0,5,1,0,8,0
68,2552.96,3,4,1,12,0
5,1701.46,5,3,1,9,0
42,2503.82,3,1,1,15,0
14,1735.42,3,1,0,11,1
48,608.5,4,2,1,14,0
30,421.81,1,3,0,6,1
32,2880.21,2,0,0,9,0
48,1392.25,7,4,1,7,0
54,1181.46,3,1,1,15,0
27,1197.65,4,0,1,11,0
71,1261.02,1,1,1,13,0
36,2845.99,1,2,1,21,0
12,375.57,2,3,0,15,0
1,533.37,5,1,1,13,0
15,2411.02,2,2,0,12,0
50,1738.35,1,0,1,7,0
39,559.9,3,3,1,13,0
24,296.49,5,2,0,12,0
35,827.86,3,1,0,11,0
60,930.27,3,1,1,9,0
41,239.8,4,1,0,14,0
5,805.05,3,1,1,23,0
4,2267.29,2,2,0,10,0
35,2595.21,3,0,0,6,0
29,2715.06,4,0,1,9,0
61,1291.76,4,2,0,13,0
42,1094.36,4,1,1,15,0
54,2999.61,1,1,0,14,0
42,2354.15,1,0,1,12,0
25,1704.59,1,1,0,15,0
47,913.36,5,1,0,9,0
45,1099.66,3,2,1,13,0
52,1643.02,2,1,0,9,0
14,1717.83,3,1,0,16,0
46,238.3,5,0,1,19,0
21,2886.32,6,1,0,11,0
57,1811.7,3,2,0,11,0
57,1849.64,1,1,0,8,0
45,792.12,2,2,1,15,0
68,2341.96,2,0,0,15,0
39,2264.34,2,3,1,9,0
2,466.44,2,0,0,14,0
44,1865.98,3,2,1,13,0
56,2042.94,2,2,1,18,0
8,2539.59,2,2,0,12,0
8,777.06,2,0,0,11,0
20,2657.38,4,2,0,10,0
60,1492.15,5,1,0,12,0
38,470.27,2,2,1,14,0
70,495.74,0,2,0,13,0
62,753.85,1,0,1,3,0
40,991.7,1,1,0,14,0
49,1589.94,7,0,0,20,0
24,2296.5,6,1,0,21,0
7,722.83,5,1,1,13,0
29,2979.43,6,4,1,12,0
43,652.26,10,0,1,12,0
13,1878.26,1,0,0,14,1
16,2801.03,5,3,0,6,0
2,2531.02,2,1,1,11,0
53,2014.09,8,1,1,11,0
64,2203.38,0,0,1,11,0
59,575.78,3,0,1,8,0
27,227.06,4,0,1,9,0
43,1415.62,6,4,0,18,0
69,450.65,3,0,1,12,0
42,1201.71,0,0,0,13,0
22,826.48,2,0,1,10,0
25,2765.77,5,1,0,16,0
52,2664.16,4,2,1,14,0
32,2493.04,1,3,0,12,0
60,2199.04,4,1,1,9,0
62,631.4,4,1,1,6,0
3,335.43,1,1,0,14,0
52,2030.89,3,1,0,16,0
27,1998.32,2,1,0,9,0
37,1234.39,6,2,0,14,0
19,1523.52,3,0,1,14,0
27,1569.62,2,3,1,14,1
24,871.8,2,0,0,7,0
4,1079.67,3,1,0,14,0
56,1371.49,4,0,1,13,0
11,1888.9,6,0,1,13,0
27,2876.29,1,4,1,13,1
14,1707.76,3,1,1,5,0
12,2247.26,1,1,1,12,0
27,2459.6,2,1,1,8,0
66,517.82,2,0,0,16,0
68,2028.75,2,0,0,9,0
28,1549.91,1,0,0,7,0
36,1802.81,2,1,0,14,0
70,307.57,1,2,1,14,0
17,2737.4,5,4,1,12,1
68,2867.8,2,2,1,6,0
8,209.75,2,3,0,9,1
17,795.82,4,0,1,11,0
25,704.54,7,1,1,12,0
3,2387.65,5,1,1,11,0
58,1874.62,5,1,0,13,0
61,696.53,0,2,1,8,0
28,2479.12,5,0,1,11,0
60,1189.73,2,2,1,15,0
55,1490.4,2,1,0,18,0
57,1284.46,2,1,1,11,0
57,1659.86,1,1,0,8,0
41,1544.4,4,1,0,17,0
8,968.84,3,4,0,9,0
66,1388.76,1,0,0,15,0
44,2743.34,3,0,1,13,0
64,1608.1,2,3,0,16,0
69,2765.88,3,0,0,8,0
14,1740.36,5,3,0,9,0
29,2352.69,3,3,0,16,0
14,1022.06,4,0,1,11,0
4,2413.16,5,0,1,9,1
69,940.1,3,2,1,12,0
66,254.74,3,2,1,8,0
67,650.04,4,1,1,14,0
63,260.63,4,0,1,8,0
47,2851.78,4,0,0,8,0
38,2999.94,2,2,0,10,0
71,2334.24,0,1,1,9,0
40,502.76,2,1,0,13,0
46,2717.05,2,3,0,11,0
16,2282.57,1,3,0,15,1
54,1130.28,0,0,0,14,0
59,1606.38,4,2,1,8,0
49,2052.93,2,0,1,10,0
36,267.34,3,1,0,8,0
